Date,Price,Open,High,Low,Vol.,Change ,RSI,Date2
4/29/2013,144,134.4,149.10,133.00,70.21,71100.00%,55.25035923,4/29/2013
4/30/2013,139,144,146.90,134.00,65.23,-33100.00%,47.83934608,4/30/2013
5/1/2013,116,139.2,140.10,104.00,180.01,-164100.00%,45.01231444,5/1/2013
5/2/2013,106,116.4,126.90,91.10,234.17,-87000.00%,42.83166879,5/2/2013
5/3/2013,98,106.3,109.00,79.00,246.48,-76700.00%,47.92571657,5/3/2013
5/4/2013,113,98.1,116.30,92.00,132.62,150900.00%,48.90631103,5/4/2013
5/5/2013,116,112.9,118.80,107.00,84.21,27300.00%,47.6187508,5/5/2013
5/6/2013,112,116,124.90,106.00,150.07,-32200.00%,46.95313756,5/6/2013
5/7/2013,110,112.3,114.00,97.50,139.67,-23600.00%,48.124476,5/7/2013
5/8/2013,113,109.6,116.80,109.50,61.72,32800.00%,48.124476,5/8/2013
5/9/2013,113,113.2,113.70,108.80,26.95,-3500.00%,50.24797271,5/9/2013
5/10/2013,118,112.8,122.50,111.50,77.48,43400.00%,49.37728783,5/10/2013
5/11/2013,116,117.7,118.70,113.00,28.04,-17500.00%,48.9208401,5/11/2013
5/12/2013,115,115.6,117.50,112.40,20.6,-7100.00%,50.40210589,5/12/2013
5/13/2013,118,114.8,118.90,114.50,26.18,27500.00%,46.97874909,5/13/2013
5/14/2013,111,118,119.80,109.40,87.78,-55800.00%,48.5903447,5/14/2013
5/15/2013,114,111.4,116.40,103.00,117.97,25300.00%,50.74026137,5/15/2013
5/16/2013,118,114.2,119.00,112.10,45.23,34900.00%,53.85739208,5/16/2013
5/17/2013,124,118.2,125.60,116.60,79.12,44800.00%,53.25255722,5/17/2013
5/18/2013,123,123.5,125.30,122.30,22.65,-2300.00%,53.25255722,5/18/2013
5/19/2013,123,123.2,124.50,119.50,20.57,-5800.00%,52.56788709,5/19/2013
5/20/2013,122,122.5,123.70,120.10,17.32,-3900.00%,53.21566489,5/20/2013
5/21/2013,123,122,123.10,121.10,13.39,7100.00%,53.89377133,5/21/2013
5/22/2013,124,122.9,124.50,122.00,18.31,7400.00%,55.28956425,5/22/2013
5/23/2013,126,123.8,126.90,123.00,22.12,20200.00%,59.86883086,5/23/2013
5/24/2013,133,126.3,134.00,125.40,48.77,53800.00%,58.94011124,5/24/2013
5/25/2013,132,133.1,133.50,128.20,16.84,-8300.00%,60.26763688,5/25/2013
5/26/2013,134,132,136.00,130.60,23.36,11400.00%,56.34401101,5/26/2013
5/27/2013,130,133.5,135.50,124.00,46.83,-27900.00%,55.37343493,5/27/2013
5/28/2013,129,129.8,130.60,125.40,22.8,-5900.00%,57.72609986,5/28/2013
5/29/2013,132,129,132.70,127.60,19.25,25200.00%,54.62481755,5/29/2013
5/30/2013,129,132.3,132.40,126.50,24.7,-26100.00%,54.62481755,5/30/2013
5/31/2013,129,128.8,130.00,126.30,16.58,0.00%,54.62481755,5/31/2013
6/1/2013,129,128.8,129.80,127.10,6.36,3700.00%,48.16153095,6/1/2013
6/2/2013,123,129.3,130.10,115.00,101.14,-52600.00%,46.19924748,6/2/2013
6/3/2013,121,122.5,122.80,115.10,28.9,-14400.00%,46.19924748,6/3/2013
6/4/2013,121,120.7,124.00,118.80,21.95,5500.00%,47.44103596,6/4/2013
6/5/2013,122,121.4,123.50,119.50,16.64,4100.00%,44.14884821,6/5/2013
6/6/2013,119,121.9,123.30,117.00,22.1,-24000.00%,36.81251096,6/6/2013
6/7/2013,111,119,119.10,106.20,65.77,-67000.00%,34.49744788,6/7/2013
6/8/2013,108,111,113.20,107.00,17.22,-28000.00%,29.2202361,6/8/2013
6/9/2013,100,107.9,109.00,88.00,149.43,-69100.00%,37.00378981,6/9/2013
6/10/2013,106,100.4,110.60,95.00,64.32,58800.00%,40.52550528,6/10/2013
6/11/2013,109,106.3,109.60,103.20,16.13,24900.00%,40.52550528,6/11/2013
6/12/2013,109,109,112.30,106.00,17.7,-2000.00%,36.57344279,6/12/2013
6/13/2013,104,108.8,110.30,100.30,30.44,-44400.00%,33.73879201,6/13/2013
6/14/2013,100,103.9,104.70,97.10,36.05,-38000.00%,33.73879201,6/14/2013
6/15/2013,100,100,103.70,97.50,22.53,-2000.00%,33.73879201,6/15/2013
6/16/2013,100,99.8,101.80,98.90,8.66,1000.00%,36.79786287,6/16/2013
6/17/2013,102,99.9,102.40,98.90,15.19,20500.00%,43.78511203,6/17/2013
6/18/2013,107,101.9,113.30,101.00,60.61,53000.00%,45.09254802,6/18/2013
6/19/2013,108,107.3,111.00,104.70,17.57,8400.00%,48.92998297,6/19/2013
6/20/2013,111,108.3,114.50,107.10,43.09,28100.00%,47.73245158,6/20/2013
6/21/2013,110,111.3,115.00,107.60,38.08,-16100.00%,45.34227584,6/21/2013
6/22/2013,108,109.5,110.00,107.50,7.28,-11900.00%,45.34227584,6/22/2013
6/23/2013,108,108.2,109.00,106.20,11.05,-2800.00%,38.61468973,6/23/2013
6/24/2013,102,107.9,108.30,100.80,28.9,-53800.00%,40.20704297,6/24/2013
6/25/2013,103,102.1,110.00,100.00,93.71,12100.00%,41.83200689,6/25/2013
6/26/2013,104,103.3,105.50,101.80,13.23,6500.00%,39.51881187,6/26/2013
6/27/2013,102,104,104.00,100.10,14.73,-21700.00%,32.70265872,6/27/2013
6/28/2013,95,101.7,101.80,92.30,47.77,-69600.00%,32.70265872,6/28/2013
6/29/2013,95,94.7,100.40,93.00,25.54,3600.00%,38.01644996,6/29/2013
6/30/2013,98,95,98.10,93.80,8.58,26400.00%,29.62061216,6/30/2013
7/1/2013,88,97.5,98.20,86.00,53.17,-97000.00%,32.81634726,7/1/2013
7/2/2013,90,88.1,92.60,87.50,27.77,26800.00%,25.86101065,7/2/2013
7/3/2013,79,90.4,91.20,76.00,73.62,-127400.00%,27.36812827,7/3/2013
7/4/2013,80,78.9,84.30,72.00,63.55,14600.00%,22.0566303,7/4/2013
7/5/2013,69,80,80.60,65.40,91.06,-144200.00%,23.50997531,7/5/2013
7/6/2013,70,68.5,75.00,66.80,41.04,16900.00%,32.93663081,7/6/2013
7/7/2013,77,69.7,77.00,66.60,42.95,98200.00%,32.32377051,7/7/2013
7/8/2013,76,76.5,80.00,72.50,58.99,-6500.00%,33.65326505,7/8/2013
7/9/2013,77,76,78.30,72.50,32.52,9200.00%,46.17844596,7/9/2013
7/10/2013,88,76.7,89.80,75.50,60.07,147300.00%,47.15514147,7/10/2013
7/11/2013,89,88,90.70,85.00,35.57,11100.00%,51.85918254,7/11/2013
7/12/2013,94,89,104.20,88.00,101.55,56300.00%,55.28816695,7/12/2013
7/13/2013,98,94,98.30,87.80,34.46,46100.00%,51.34930042,7/13/2013
7/14/2013,94,98.3,99.00,92.90,12.34,-39700.00%,55.60676071,7/14/2013
7/15/2013,99,94.4,101.90,93.10,34.51,47300.00%,53.58670546,7/15/2013
7/16/2013,97,98.9,100.70,96.00,16.53,-18100.00%,55.3341211,7/16/2013
7/17/2013,99,97.1,100.00,96.20,17.27,14400.00%,46.79604255,7/17/2013
7/18/2013,90,98.5,98.80,86.20,59.5,-85600.00%,48.69071972,7/18/2013
7/19/2013,92,90.1,95.20,87.60,27.68,21400.00%,46.89235405,7/19/2013
7/20/2013,90,92,93.10,89.30,9.43,-23700.00%,48.92393406,7/20/2013
7/21/2013,92,89.8,92.00,88.00,8.77,24300.00%,48.92393406,7/21/2013
7/22/2013,92,92,92.00,89.80,9.1,-4300.00%,53.08661402,7/22/2013
7/23/2013,96,91.6,97.10,91.60,24.61,43200.00%,51.94678695,7/23/2013
7/24/2013,95,95.6,96.00,92.30,14.6,-4900.00%,54.07080149,7/24/2013
7/25/2013,97,95.1,97.50,93.60,22.51,19600.00%,52.81379614,7/25/2013
7/26/2013,96,96.9,97.50,96.00,11.15,-9600.00%,50.29543745,7/26/2013
7/27/2013,94,96,97.00,93.00,15.12,-16900.00%,55.95048229,7/27/2013
7/28/2013,99,94.4,100.60,94.00,42.23,46400.00%,58.96702019,7/28/2013
7/29/2013,102,98.8,102.80,98.40,24.74,27300.00%,64.24130915,7/29/2013
7/30/2013,108,101.5,108.00,100.50,27.85,63900.00%,61.40784234,7/30/2013
7/31/2013,106,108,111.70,103.60,45.5,-16200.00%,58.62327022,7/31/2013
8/1/2013,104,106.2,108.00,103.00,15.02,-20800.00%,59.6094788,8/1/2013
8/2/2013,105,104,108.00,101.20,27.5,4800.00%,59.6094788,8/2/2013
8/3/2013,105,104.5,105.90,102.00,8.9,4300.00%,59.6094788,8/3/2013
8/4/2013,105,104.9,106.00,103.50,6.38,1600.00%,61.8791317,8/4/2013
8/5/2013,107,105.1,107.80,105.00,15.44,15200.00%,61.8791317,8/5/2013
8/6/2013,107,106.7,107.50,105.10,13.41,-1500.00%,59.9264219,8/6/2013
8/7/2013,106,106.6,107.00,105.20,7.72,-5300.00%,54.38201924,8/7/2013
8/8/2013,103,106,106.70,101.00,24.02,-27700.00%,54.38201924,8/8/2013
8/9/2013,103,103.1,105.80,101.90,12.04,-2400.00%,54.38201924,8/9/2013
8/10/2013,103,102.8,103.90,102.40,4,1900.00%,57.64492592,8/10/2013
8/11/2013,105,103,105.20,102.70,8.17,19400.00%,60.67414997,8/11/2013
8/12/2013,107,105,108.10,103.50,20.08,17200.00%,64.74699626,8/12/2013
8/13/2013,110,106.8,109.60,104.50,18.75,26100.00%,68.28434787,8/13/2013
8/14/2013,113,109.6,115.00,108.00,50.57,27000.00%,61.62511047,8/14/2013
8/15/2013,110,112.6,113.30,108.80,15.86,-22800.00%,59.54071182,8/15/2013
8/16/2013,109,110,112.30,108.20,13.54,-9100.00%,64.68605124,8/16/2013
8/17/2013,113,109,114.00,108.20,12.78,34500.00%,64.68605124,8/17/2013
8/18/2013,113,112.8,114.70,112.00,9.62,5600.00%,71.08344363,8/18/2013
8/19/2013,119,113.4,123.80,111.80,53.07,45200.00%,72.84909305,8/19/2013
8/20/2013,121,118.5,123.00,116.80,24.29,22800.00%,74.5243009,8/20/2013
8/21/2013,123,121.2,125.00,119.70,30.64,17300.00%,72.12799154,8/21/2013
8/22/2013,122,123.3,124.50,120.50,13.96,-10500.00%,65.3401593,8/22/2013
8/23/2013,119,122,122.00,118.40,19.47,-28600.00%,66.47278943,8/23/2013
8/24/2013,120,118.5,121.40,118.00,8.96,9200.00%,68.67741019,8/24/2013
8/25/2013,122,119.6,123.00,119.10,7.44,21000.00%,64.13568462,8/25/2013
8/26/2013,120,122.1,123.00,119.90,11.44,-16700.00%,74.22986473,8/26/2013
8/27/2013,131,120.1,133.00,120.00,53.85,93400.00%,70.35272526,8/27/2013
8/28/2013,129,131.3,131.70,128.00,12.56,-19300.00%,70.35272526,8/28/2013
8/29/2013,129,128.8,131.20,128.20,8.22,4200.00%,76.70325417,8/29/2013
8/30/2013,138,129.3,142.80,128.60,46.07,67500.00%,78.36670945,8/30/2013
8/31/2013,141,138,148.70,135.90,31.15,21500.00%,80.82425486,8/31/2013
9/1/2013,146,141,147.30,141.00,14.1,35500.00%,77.0536017,9/1/2013
9/2/2013,144,146,148.50,142.10,10.65,-13800.00%,77.0536017,9/2/2013
9/3/2013,144,144,148.90,142.20,17,0.00%,59.38244405,9/3/2013
9/4/2013,133,144,145.80,130.10,28.75,-79800.00%,55.63501418,9/4/2013
9/5/2013,130,132.5,138.00,127.20,27.03,-17400.00%,47.0992426,9/5/2013
9/6/2013,122,130.2,134.00,121.90,19.17,-63700.00%,53.78123066,9/6/2013
9/7/2013,129,121.9,131.00,121.30,14.19,58200.00%,50.81862007,9/7/2013
9/8/2013,126,129,129.90,124.10,7.35,-20700.00%,56.79864111,9/8/2013
9/9/2013,133,126.3,137.50,124.00,29.69,53700.00%,56.79864111,9/9/2013
9/10/2013,133,133.1,136.00,131.40,8.88,-3600.00%,63.42920209,9/10/2013
9/11/2013,142,132.6,145.90,127.50,41.56,71500.00%,60.11702337,9/11/2013
9/12/2013,139,142.1,145.50,137.50,20.53,-19400.00%,61.55821421,9/12/2013
9/13/2013,141,139.4,145.60,137.80,20.12,9400.00%,57.11308653,9/13/2013
9/14/2013,137,140.7,142.00,136.50,8.9,-28100.00%,57.93095889,9/14/2013
9/15/2013,138,136.7,141.00,135.00,6.44,11600.00%,58.77756054,9/15/2013
9/16/2013,139,138.3,142.20,137.90,10.61,8100.00%,58.77756054,9/16/2013
9/17/2013,139,139.4,141.40,138.00,9.64,-1900.00%,59.7177166,9/17/2013
9/18/2013,140,139.1,142.00,139.00,9.49,9100.00%,53.18612132,9/18/2013
9/19/2013,135,140.4,141.20,131.10,21.02,-38200.00%,51.96202162,9/19/2013
9/20/2013,134,135.1,137.30,131.00,11.05,-9200.00%,51.96202162,9/20/2013
9/21/2013,134,133.8,136.00,132.00,5.09,4300.00%,51.96202162,9/21/2013
9/22/2013,134,134.4,135.00,131.00,5.89,-2800.00%,50.51007538,9/22/2013
9/23/2013,133,134,135.00,132.00,6,-4500.00%,53.31948348,9/23/2013
9/24/2013,135,133.4,136.60,132.50,8.58,10300.00%,53.31948348,9/24/2013
9/25/2013,135,134.8,138.00,134.70,9.52,1600.00%,56.2029335,9/25/2013
9/26/2013,137,135,139.00,134.70,6.54,15600.00%,58.93465803,9/26/2013
9/27/2013,139,137.1,142.70,134.80,27.14,13300.00%,63.79804259,9/27/2013
9/28/2013,143,138.9,143.00,138.00,13.66,25700.00%,64.91667801,9/28/2013
9/29/2013,144,142.5,145.80,141.40,18.1,9700.00%,60.86584054,9/29/2013
9/30/2013,142,143.9,145.80,138.10,14.63,-13800.00%,57.03317631,9/30/2013
10/1/2013,140,141.9,144.40,139.40,9.57,-11300.00%,36.17917433,10/1/2013
10/2/2013,123,140.3,141.90,109.70,111.32,-123300.00%,46.15663053,10/2/2013
10/3/2013,131,123,132.00,120.10,35.27,65000.00%,52.19323493,10/3/2013
10/4/2013,137,131,139.80,128.50,18.51,44500.00%,52.19323493,10/4/2013
10/5/2013,137,136.8,138.00,135.30,5,-900.00%,53.20727917,10/5/2013
10/6/2013,138,136.7,138.00,134.10,4.89,8000.00%,50.8826589,10/6/2013
10/7/2013,136,137.8,139.00,135.10,7.36,-14500.00%,52.01160163,10/7/2013
10/8/2013,137,135.8,137.80,135.60,5.23,5100.00%,55.32879415,10/8/2013
10/9/2013,140,136.5,142.10,135.80,17.49,22100.00%,55.32879415,10/9/2013
10/10/2013,140,139.5,141.70,138.50,11.08,6500.00%,55.32879415,10/10/2013
10/11/2013,140,140.4,141.90,138.90,7.25,-2200.00%,58.87898949,10/11/2013
10/12/2013,143,140.1,143.10,139.40,11.02,19900.00%,64.01245066,10/12/2013
10/13/2013,148,142.9,147.60,141.50,16.17,32500.00%,66.69868455,10/13/2013
10/14/2013,151,147.5,153.70,146.00,29.99,26000.00%,71.95833434,10/14/2013
10/15/2013,158,151.4,158.10,150.60,15.73,44400.00%,64.16296797,10/15/2013
10/16/2013,153,158.1,163.00,144.20,42.78,-33300.00%,67.90708395,10/16/2013
10/17/2013,158,152.8,159.90,150.80,15.88,31200.00%,73.80224875,10/17/2013
10/18/2013,168,157.6,168.30,156.50,25.89,67800.00%,79.79707888,10/18/2013
10/19/2013,183,168.3,195.80,167.10,55.28,88400.00%,80.74603832,10/19/2013
10/20/2013,186,183.1,186.10,177.20,11.42,16100.00%,82.77868234,10/20/2013
10/21/2013,193,186.1,197.40,183.20,24.1,35900.00%,85.1848883,10/21/2013
10/22/2013,203,192.8,205.50,192.80,33.87,53000.00%,89.23458087,10/22/2013
10/23/2013,228,203,228.00,200.70,39.9,123100.00%,71.54360094,10/23/2013
10/24/2013,207,228,233.40,175.30,96.75,-92100.00%,65.54606039,10/24/2013
10/25/2013,198,207,209.00,176.60,36.75,-44000.00%,60.11860828,10/25/2013
10/26/2013,189,197.9,198.40,187.00,12.09,-47100.00%,66.15477811,10/26/2013
10/27/2013,207,188.6,207.80,188.90,13.16,97300.00%,66.15477811,10/27/2013
10/28/2013,207,206.9,209.80,200.40,11.07,0.00%,68.88559175,10/28/2013
10/29/2013,216,206.9,216.50,204.20,10.02,44000.00%,63.9465365,10/29/2013
10/30/2013,208,216,216.50,204.00,13.47,-37000.00%,64.96110606,10/30/2013
10/31/2013,211,208,215.00,205.40,5.29,15200.00%,65.65499795,10/31/2013
11/1/2013,213,211.2,214.90,209.70,5.88,10700.00%,64.96227854,11/1/2013
11/2/2013,212,213.4,214.90,211.00,4.88,-8200.00%,69.16643812,11/2/2013
11/3/2013,224,211.7,226.90,212.10,12.27,58200.00%,73.20582297,11/3/2013
11/4/2013,238,224,239.00,221.90,18.06,63200.00%,76.30943201,11/4/2013
11/5/2013,251,238.2,258.90,229.00,45.1,55200.00%,78.93687916,11/5/2013
11/6/2013,264,251.3,272.50,251.40,38.82,50900.00%,85.19421147,11/6/2013
11/7/2013,310,264.1,324.20,263.60,86.13,172500.00%,88.72345684,11/7/2013
11/8/2013,355,309.6,358.00,308.00,44.63,146500.00%,89.50198282,11/8/2013
11/9/2013,368,355,395.00,340.00,49.91,36000.00%,75.6557838,11/9/2013
11/10/2013,336,367.8,372.50,290.00,74.25,-85600.00%,78.65611898,11/10/2013
11/11/2013,363,336.3,376.00,321.40,18,79300.00%,80.30223614,11/11/2013
11/12/2013,380,363,391.80,359.00,22.03,47000.00%,84.47419436,11/12/2013
11/13/2013,435,380,445.00,372.20,36.02,144200.00%,83.77931118,11/13/2013
11/14/2013,433,434.9,447.50,402.50,31.41,-3300.00%,83.85084185,11/14/2013
11/15/2013,434,433.4,457.90,413.00,28.13,1200.00%,85.74621969,11/15/2013
11/16/2013,462,433.9,476.90,428.00,19.14,64600.00%,89.01808011,11/16/2013
11/17/2013,528,462,536.80,457.00,26.72,143600.00%,94.40435639,11/17/2013
11/18/2013,785,528.3,787.90,522.00,72.07,486700.00%,73.4276859,11/18/2013
11/19/2013,646,785.4,900.90,502.60,99.1,-177900.00%,72.43016078,11/19/2013
11/20/2013,638,645.7,650.00,453.30,91.59,-12000.00%,77.62648883,11/20/2013
11/21/2013,765,638,784.30,595.20,38.73,199000.00%,78.87567687,11/21/2013
11/22/2013,802,764.9,822.00,682.30,30.15,48500.00%,79.88883127,11/22/2013
11/23/2013,833,802,890.00,799.50,21.31,38000.00%,75.1319318,11/23/2013
11/24/2013,795,832.5,855.00,745.20,25.95,-45000.00%,76.51877628,11/24/2013
11/25/2013,830,795,850.00,759.00,26.38,44000.00%,81.06706759,11/25/2013
11/26/2013,970,830,975.00,825.10,31.61,168600.00%,83.73318571,11/26/2013
11/27/2013,1080,970,1094.80,914.30,37.86,113300.00%,84.19088512,11/27/2013
11/28/2013,1101,1079.9,1224.50,1032.10,37.4,19900.00%,86.28811593,11/28/2013
11/29/2013,1207,1101.4,1241.90,1050.00,38.71,95800.00%,86.17197547,11/29/2013
11/30/2013,1206,1206.9,1232.90,1150.20,15.1,-1100.00%,66.65538848,11/30/2013
12/1/2013,1004,1205.7,1216.80,840.30,79.92,-166900.00%,70.02174727,12/1/2013
12/2/2013,1097,1004.4,1117.70,975.00,37.05,91800.00%,71.92536026,12/2/2013
12/3/2013,1155,1096.6,1185.60,1064.90,19.34,53200.00%,74.42786083,12/3/2013
12/4/2013,1238,1154.9,1239.70,1131.30,16.3,71600.00%,64.57022412,12/4/2013
12/5/2013,1106,1237.6,1239.90,870.00,58.44,-106000.00%,50.36578375,12/5/2013
12/6/2013,845,1106.3,1118.90,800.10,53.52,-236200.00%,44.40105117,12/6/2013
12/7/2013,697,845,896.00,576.00,97.66,-175100.00%,49.09484383,12/7/2013
12/8/2013,804,697,829.00,653.00,31.21,153400.00%,53.62620523,12/8/2013
12/9/2013,919,804,980.00,787.70,27.63,143000.00%,57.68285889,12/9/2013
12/10/2013,1034,919,1067.70,912.00,22.1,124900.00%,52.75611698,12/10/2013
12/11/2013,920,1033.7,1056.80,856.10,24.36,-110100.00%,51.91831107,12/11/2013
12/12/2013,900,919.9,941.00,839.50,9.91,-21700.00%,53.39292673,12/12/2013
12/13/2013,937,900,989.90,882.10,17.37,40900.00%,52.09095242,12/13/2013
12/14/2013,909,936.8,947.90,875.10,11.59,-29700.00%,52.5801655,12/14/2013
12/15/2013,920,908.9,927.90,838.00,15.17,12000.00%,45.3295639,12/15/2013
12/16/2013,760,919.9,924.90,714.00,41.33,-173900.00%,43.51220621,12/16/2013
12/17/2013,715,759.9,780.00,678.90,31.71,-59200.00%,37.28719665,12/17/2013
12/18/2013,541,715,717.00,454.90,110.5,-243400.00%,46.35901714,12/18/2013
12/19/2013,732,541,746.00,522.40,45.76,353000.00%,43.45284322,12/19/2013
12/20/2013,650,732,774.40,621.30,34.77,-112000.00%,43.13323879,12/20/2013
12/21/2013,641,650,690.00,610.00,14.73,-14600.00%,43.0953102,12/21/2013
12/22/2013,640,640.5,699.90,615.00,11.63,-1500.00%,46.7747362,12/22/2013
12/23/2013,713,639.5,724.90,631.00,15.07,115300.00%,46.33277701,12/23/2013
12/24/2013,703,713.2,729.90,666.00,10.95,-14700.00%,46.55032774,12/24/2013
12/25/2013,707,702.8,710.00,673.90,5.34,6400.00%,51.57145404,12/25/2013
12/26/2013,802,707.3,829.60,707.20,23.53,133900.00%,51.62297172,12/26/2013
12/27/2013,803,802,836.80,767.90,13.89,1300.00%,49.30700611,12/27/2013
12/28/2013,762,803,806.00,715.60,13.34,-51100.00%,50.64468447,12/28/2013
12/29/2013,785,762,804.00,735.00,7.04,30100.00%,51.8348932,12/29/2013
12/30/2013,805,785,818.80,781.00,10.48,25300.00%,51.89735476,12/30/2013
12/31/2013,806,804.8,813.90,777.00,9.17,1400.00%,52.55989256,12/31/2013
1/1/2014,816,805.9,829.90,771.00,10.76,12400.00%,55.27956302,1/1/2014
1/2/2014,857,815.9,886.20,810.50,12.81,50200.00%,57.02672691,1/2/2014
1/3/2014,884,856.9,888.20,839.40,9.71,31900.00%,59.60740669,1/3/2014
1/4/2014,925,884.3,932.20,848.30,14.24,45700.00%,64.62884632,1/4/2014
1/5/2014,1015,924.7,1029.90,911.40,21.37,97400.00%,64.43714066,1/5/2014
1/6/2014,1013,1014.7,1093.40,964.70,23.08,-2100.00%,53.14712292,1/6/2014
1/7/2014,880,1012.7,1044.00,879.80,22.67,-131100.00%,56.76596159,1/7/2014
1/8/2014,939,879.9,966.90,858.90,14.1,67000.00%,56.60635133,1/8/2014
1/9/2014,937,938.8,964.60,866.50,14.42,-2000.00%,57.9435006,1/9/2014
1/10/2014,958,937,964.80,905.90,6.35,22200.00%,60.85111224,1/10/2014
1/11/2014,1005,957.8,1010.80,935.00,11.18,49700.00%,55.17031934,1/11/2014
1/12/2014,940,1005.3,1022.70,922.10,9.93,-65200.00%,53.7568243,1/12/2014
1/13/2014,923,939.8,949.20,879.90,10.13,-18000.00%,53.41008124,1/13/2014
1/14/2014,919,922.9,942.50,904.20,4.31,-3900.00%,55.124553,1/14/2014
1/15/2014,941,919.3,973.10,915.10,6.83,23900.00%,52.56782707,1/15/2014
1/16/2014,914,941.2,955.50,910.50,5.1,-29500.00%,50.69226389,1/16/2014
1/17/2014,894,913.5,929.80,867.20,10.31,-21200.00%,51.80339186,1/17/2014
1/18/2014,906,894.2,924.70,884.70,6.04,12900.00%,56.14879495,1/18/2014
1/19/2014,955,905.7,958.10,901.90,7.57,54200.00%,56.2355159,1/19/2014
1/20/2014,956,954.8,980.50,926.00,10.41,1200.00%,56.78770238,1/20/2014
1/21/2014,962,956,974.30,943.20,6.59,6500.00%,55.40745083,1/21/2014
1/22/2014,951,962.2,973.90,935.00,4.78,-11700.00%,54.49965591,1/22/2014
1/23/2014,944,951,958.10,936.30,1.97,-7100.00%,51.02693812,1/23/2014
1/24/2014,917,944.2,949.50,902.90,6.2,-29200.00%,55.9526511,1/24/2014
1/25/2014,961,916.5,978.40,915.90,8.18,48600.00%,60.43321288,1/25/2014
1/26/2014,1007,961,1038.10,950.70,13.07,47800.00%,52.54921768,1/26/2014
1/27/2014,944,1007,1021.50,937.20,8.33,-63000.00%,51.29102016,1/27/2014
1/28/2014,933,943.5,972.60,911.70,10.41,-11500.00%,50.46299107,1/28/2014
1/29/2014,926,932.7,950.60,918.90,5.68,-7500.00%,52.24219812,1/29/2014
1/30/2014,941,925.7,953.20,909.50,5.43,17000.00%,51.97415322,1/30/2014
1/31/2014,939,941.4,954.70,924.60,4.31,-2700.00%,52.10647082,1/31/2014
2/1/2014,940,938.8,969.20,927.80,4.37,1700.00%,53.88520451,2/1/2014
2/2/2014,953,940.4,959.40,934.40,1.58,13700.00%,50.61500676,2/2/2014
2/3/2014,932,953.3,959.60,931.70,2.79,-22700.00%,49.83945084,2/3/2014
2/4/2014,927,931.7,949.10,900.80,4.61,-5400.00%,46.46576764,2/4/2014
2/5/2014,905,926.6,939.80,890.00,7.56,-23900.00%,37.11828708,2/5/2014
2/6/2014,829,904.5,908.80,800.90,18.6,-83600.00%,26.91434471,2/6/2014
2/7/2014,696,828.9,833.10,651.70,49.91,-160700.00%,24.36527194,2/7/2014
2/8/2014,649,695.7,719.30,632.10,22.88,-67400.00%,26.12868385,2/8/2014
2/9/2014,660,648.8,694.10,622.50,19.89,16600.00%,22.22284056,2/9/2014
2/10/2014,583,659.6,700.00,500.00,40.13,-116700.00%,22.03853689,2/10/2014
2/11/2014,579,582.6,609.70,550.20,16.73,-6300.00%,19.90516694,2/11/2014
2/12/2014,531,579,585.10,511.90,21.3,-82600.00%,16.95865473,2/12/2014
2/13/2014,451,531.1,549.20,451.30,28.94,-150000.00%,16.21547374,2/13/2014
2/14/2014,428,451.4,500.00,302.20,65.82,-52600.00%,14.51751483,2/14/2014
2/15/2014,371,427.7,447.90,310.10,50.62,-132400.00%,12.72947855,2/15/2014
2/16/2014,300,371.1,540.00,220.40,86.18,-192100.00%,12.09672274,2/16/2014
2/17/2014,272,299.8,411.20,263.40,51.44,-91800.00%,15.64475023,2/17/2014
2/18/2014,294,272.3,370.10,248.30,48.88,79600.00%,14.71442019,2/18/2014
2/19/2014,262,294,308.60,257.20,31.5,-110300.00%,11.31714183,2/19/2014
2/20/2014,112,261.5,271.60,109.20,102.18,-572100.00%,11.31714183,2/20/2014
2/21/2014,112,111.9,160.10,91.70,82.59,-3200.00%,29.4519708,2/21/2014
2/22/2014,256,111.6,290.60,96.70,72.17,1291100.00%,34.83359648,2/22/2014
2/23/2014,310,255.6,349.10,220.30,38.55,213500.00%,28.86206378,2/23/2014
2/24/2014,174,310.2,316.90,131.90,95.12,-439000.00%,27.44626938,2/24/2014
2/25/2014,136,174,174.60,102.30,30.43,-219700.00%,55.63321649,2/25/2014
2/26/2014,593,135.8,650.00,522.80,0.6,3368400.00%,55.79509427,2/26/2014
2/27/2014,597,593.1,629.90,580.50,0.5,5600.00%,54.56234474,2/27/2014
2/28/2014,574,596.5,599.00,570.00,0.51,-37800.00%,53.61935668,2/28/2014
3/1/2014,557,573.9,564.10,262.80,0.4,-28800.00%,52.92403917,3/1/2014
3/2/2014,545,557.4,562.90,541.50,0.83,-23000.00%,58.56574453,3/2/2014
3/3/2014,662,544.6,695.40,545.40,1.26,216000.00%,58.56574453,3/3/2014
3/4/2014,662,662.2,686.20,645.20,1.37,-500.00%,58.28877015,3/4/2014
3/5/2014,658,661.8,666.00,636.80,1.26,-5400.00%,57.5559276,3/5/2014
3/6/2014,648,658.3,661.80,636.20,2.07,-15300.00%,55.23743525,3/6/2014
3/7/2014,617,648.3,655.20,600.30,2.34,-48600.00%,54.62589206,3/7/2014
3/8/2014,609,616.7,625.70,588.60,2.17,-12200.00%,55.81131122,3/8/2014
3/9/2014,627,609.2,637.60,598.50,1.95,29300.00%,54.61615365,3/9/2014
3/10/2014,613,627,633.70,594.70,2.63,-22500.00%,54.25864339,3/10/2014
